18 6
0 1 10 5 5 0
0 0 20 5 5 0
0 0 30 5 5 0
0 0 40 5 5 0
0 0 50 5 5 0
0 0 60 5 5 0
0 0 70 5 5 0
0 0 80 5 5 0
0 0 90 5 5 0
0 0 100 5 5 0
10 1 10 5 5 0
10 0 20 5 5 0
10 0 30 5 5 0
10 0 40 5 5 0
10 0 50 5 5 0
10 0 60 5 5 0
10 0 70 5 5 0
10 0 80 5 5 0
10 0 90 5 5 0
10 0 100 5 5 0
20 1 10 5 5 0
20 0 20 5 5 0
20 0 30 5 5 0
20 0 40 5 5 0
20 0 50 5 5 0
20 0 60 5 5 0
20 0 70 5 5 0
20 0 80 5 5 0
20 0 90 5 5 0
20 0 100 5 5 0
30 1 10 5 5 0
30 0 20 5 5 0
30 0 30 5 5 0
30 0 40 5 5 0
30 0 50 5 5 0
30 0 60 5 5 0
30 0 70 5 5 0
30 0 80 5 5 0
30 0 90 5 5 0
30 0 100 5 5 0
40 1 10 5 5 0
40 0 20 5 5 0
40 0 30 5 5 0
40 0 40 5 5 0
40 0 50 5 5 0
40 0 60 5 5 0
40 0 70 5 5 0
40 0 80 5 5 0
40 0 90 5 5 0
40 0 100 5 5 0
50 1 10 5 5 0
50 0 20 5 5 0
50 0 30 5 5 0
50 0 40 5 5 0
50 0 50 5 5 0
50 0 60 5 5 0
50 0 70 5 5 0
50 0 80 5 5 0
50 0 90 5 5 0
50 0 100 5 5 0
60 1 10 5 5 0
60 0 20 5 5 0
60 0 30 5 5 0
60 0 40 5 5 0
60 0 50 5 5 0
60 0 60 5 5 0
60 0 70 5 5 0
60 0 80 5 5 0
60 0 90 5 5 0
60 0 100 5 5 0
70 1 10 5 5 0
70 0 20 5 5 0
70 0 30 5 5 0
70 0 40 5 5 0
70 0 50 5 5 0
70 0 60 5 5 0
70 0 70 5 5 0
70 0 80 5 5 0
70 0 90 5 5 0
70 0 100 5 5 0
80 1 10 5 5 0
80 0 20 5 5 0
80 0 30 5 5 0
80 0 40 5 5 0
80 0 50 5 5 0
80 0 60 5 5 0
80 0 70 5 5 0
80 0 80 5 5 0
80 0 90 5 5 0
80 0 100 5 5 0
90 1 10 5 5 0
90 0 20 5 5 0
90 0 30 5 5 0
90 0 40 5 5 0
90 0 50 5 5 0
90 0 60 5 5 0
90 0 70 5 5 0
90 0 80 5 5 0
90 0 90 5 5 0
90 0 100 5 5 0
-10 1 10 5 5 0
-10 0 20 5 5 0
-10 0 30 5 5 0
-10 0 40 5 5 0
-10 0 50 5 5 0
-10 0 60 5 5 0
-10 0 70 5 5 0
-10 0 80 5 5 0
-10 0 90 5 5 0
-10 0 100 5 5 0
-20 1 10 5 5 0
-20 0 20 5 5 0
-20 0 30 5 5 0
-20 0 40 5 5 0
-20 0 50 5 5 0
-20 0 60 5 5 0
-20 0 70 5 5 0
-20 0 80 5 5 0
-20 0 90 5 5 0
-20 0 100 5 5 0
-30 1 10 5 5 0
-30 0 20 5 5 0
-30 0 30 5 5 0
-30 0 40 5 5 0
-30 0 50 5 5 0
-30 0 60 5 5 0
-30 0 70 5 5 0
-30 0 80 5 5 0
-30 0 90 5 5 0
-30 0 100 5 5 0
-40 1 10 5 5 0
-40 0 20 5 5 0
-40 0 30 5 5 0
-40 0 40 5 5 0
-40 0 50 5 5 0
-40 0 60 5 5 0
-40 0 70 5 5 0
-40 0 80 5 5 0
-40 0 90 5 5 0
-40 0 100 5 5 0
-50 1 10 5 5 0
-50 0 20 5 5 0
-50 0 30 5 5 0
-50 0 40 5 5 0
-50 0 50 5 5 0
-50 0 60 5 5 0
-50 0 70 5 5 0
-50 0 80 5 5 0
-50 0 90 5 5 0
-50 0 100 5 5 0
-60 1 10 5 5 0
-60 0 20 5 5 0
-60 0 30 5 5 0
-60 0 40 5 5 0
-60 0 50 5 5 0
-60 0 60 5 5 0
-60 0 70 5 5 0
-60 0 80 5 5 0
-60 0 90 5 5 0
-60 0 100 5 5 0
-70 1 10 5 5 0
-70 0 20 5 5 0
-70 0 30 5 5 0
-70 0 40 5 5 0
-70 0 50 5 5 0
-70 0 60 5 5 0
-70 0 70 5 5 0
-70 0 80 5 5 0
-70 0 90 5 5 0
-70 0 100 5 5 0
-80 1 10 5 5 0
-80 0 20 5 5 0
-80 0 30 5 5 0
-80 0 40 5 5 0
-80 0 50 5 5 0
-80 0 60 5 5 0
-80 0 70 5 5 0
-80 0 80 5 5 0
-80 0 90 5 5 0
-80 0 100 5 5 0
-90 1 10 5 5 0
-90 0 20 5 5 0
-90 0 30 5 5 0
-90 0 40 5 5 0
-90 0 50 5 5 0
-90 0 60 5 5 0
-90 0 70 5 5 0
-90 0 80 5 5 0
-90 0 90 5 5 0
-90 0 100 5 5 0
